435,4995,4985
436,4995,4985
437,4995,4980
438,4998,4980
439,4992,4983
440,4992,4987
441,4995,4987
442,4995,4981
443,4998,4981
444,4998,4985
445,4992,4985
446,4996,4988
447,4996,4988
448,4999,4983
449,4999,4986
450,4993,4986
451,4996,4990
452,4996,4993
453,4999,4987
454,4993,4987
455,4993,4991
456,4996,4994
457,4990,4997
458,4994,4997
459,4988,4991
460,4988,4991
461,4988,4995
462,4991,4995
463,4994,4998
464,4994,5001
465,4988,5001
466,4992,5004
467,4992,4998
468,4995,4998
469,4989,5001
470,4993,5004
471,4993,5004
472,4996,4998
473,4996,5001
474,4990,5001
475,4993,5004
476,4993,5004
477,4997,4998
478,4997,5001
479,5000,5001
480,5003,5004
481,4997,4998
482,5000,5001
483,5000,5004
484,5003,5004
485,4997,4998
486,5000,5001
487,5000,5004
488,5003,5004
489,5006,4997
490,5006,5001
491,5009,5001
492,5002,5004
493,5002,4997
494,5006,4997
495,5006,4997
496,5008,4991
497,5008,4991
498,5008,5004
499,5002,5004
500,5005,4998
501,5005,5001
502,5008,5001
503,5001,5004
504,5001,5004
505,5001,4998
506,5005,4998
507,5005,4998
508,5008,5001
509,5008,5001
510,5008,4994
511,5001,4994
512,5001,4994
513,5004,4998
514,5004,4998
515,5004,5001
516,5007,5001
517,5007,4995
518,5010,4995
519,5010,4995
520,5003,4998
521,5003,4998
522,5007,4992
523,5007,4992
524,5007,4995
525,5009,4995
526,5009,4995
527,5003,4998
528,5003,4998
529,5003,4992
530,5006,4992
531,5006,4996
532,5009,4996
533,5002,4989
534,5002,4993
535,5005,4993
536,5008,4996
537,5008,4990
538,5002,4990
539,5002,4994
540,5005,4994
541,5005,4994
542,5008,4997
543,5008,4997
544,5008,5000
545,5001,5000
546,5001,4994
547,5004,4994
548,5004,4994
549,5007,4997
550,5007,4997
551,5001,5000
552,5001,5000
553,5001,5004
554,5004,5004
555,5004,5007
556,5007,5007
557,5007,5007
558,5001,5000
559,5001,5000
560,5001,5003
561,5004,5003
562,5004,5003
563,5007,5006
564,5007,5009
565,5000,5009
566,5000,5009
567,5003,5003
568,5003,5006
569,5006,5006
570,5006,5009
571,5000,5009
572,5003,5011
573,5003,5014
574,5006,5014
575,5006,5014
576,5000,5008
577,5000,5008
578,5003,5010
579,5003,5010
580,5006,5013
581,5006,5013
582,5006,5016
583,4999,5016
584,4999,5009
585,5003,5012
586,5006,5012
587,5006,5015
588,4999,5015
589,4999,5015
590,5002,5017
591,5005,5020
592,5005,5020
593,5008,5013
594,5008,5016
595,5011,5016
596,5011,5016
597,5005,5019
598,5005,5012
599,5008,5014
600,5010,5014
601,5010,5017
602,5004,5017
603,5004,5010
604,5007,5010
605,5007,5013
606,5010,5013
607,5003,5016
608,5003,5016
609,5003,5009
610,5006,5009
611,5006,5012
612,5009,5012
613,5009,5012
614,5003,5015
615,5003,5015
616,5003,5008
617,5006,5008
618,5006,5008
619,5009,5011
620,5009,5011
621,5002,5014
622,5002,5014
623,5005,5007
624,5005,5007
625,5005,5010
626,5008,5010
627,5008,5013
628,5002,5013
629,5002,5015
630,5005,5015
631,5005,5009
632,5008,5012
633,5001,5012
634,5004,5014
635,5004,5014
636,5004,5008
637,5007,5008
638,5010,5010
639,5004,5013
640,5007,5007
641,5007,5007
642,5010,5012
643,5003,5012
644,5006,5006
645,5006,5009
646,5009,5009
647,5009,5011
648,5002,5011
649,5002,5014
650,5005,5014
651,5005,5008
652,5008,5008
653,5008,5010
654,5002,5010
655,5002,5013
656,5005,5013
657,5008,5007
658,5008,5010
659,5001,5010
660,5001,5012
661,5005,5012
662,5005,5006
663,5008,5006
664,5008,5006
665,5001,5009
666,5001,5009
667,5001,5011
668,5004,5014
669,4998,5014
670,4998,5008
671,5001,5008
672,5001,5010
673,5004,5010
674,5004,5013
675,4998,5013
676,4998,5013
677,5001,5016
678,5001,5019
679,5004,5019
680,4998,5012
681,4998,5012
682,4998,5015
683,5001,5015
684,5001,5015
685,4994,5017
686,4994,5017
687,4998,5020
688,4992,5013
689,4992,5016
690,4995,5016
691,4995,5018
692,4998,5018
693,4998,5018
694,4992,5021
695,4992,5021
696,4992,5023
697,4995,5023
698,4995,5016
699,4999,5016
700,4993,5019
701,4996,5021
702,4996,5021
703,4999,5024
704,4999,5024
705,5002,5017
706,5002,5017
707,5002,5020
708,4996,5020
709,4996,5020
710,4999,5022
711,4999,5024
712,5002,5024
713,5005,5027
714,5005,5027
715,4999,5020
716,5002,5022
717,5002,5022
718,5002,5025
719,5005,5025
720,5005,5025
721,4999,5018
722,4999,5018
723,5002,5020
724,5002,5020
725,5002,5023
726,5005,5023
727,4999,5016
728,4999,5016
729,4999,5018
730,5002,5018
731,5002,5018
732,5005,5021
733,5005,5023
734,4998,5016
735,5002,5016
736,5002,5019
737,5005,5019
738,5005,5019
739,5008,5012
740,5008,5015
741,5001,5015
742,5001,5015
743,5004,5018
744,5004,5011
745,5007,5011
746,5001,5014
747,5001,5016
748,5004,5016
749,5007,5010
750,5007,5010
751,5010,5012
752,5010,5012
753,5003,5006
754,5003,5009
755,5006,5009
756,5009,5011
757,5009,5011
758,5009,5005
759,5003,5005
760,5006,5008
761,5006,5008
762,5009,5001
763,5011,5004
764,5005,5007
765,5005,5001
766,5008,5001
767,5008,5004
768,5011,5004
769,5004,5007
770,5004,5001
771,5007,5001
772,5007,5001
773,5010,5004
774,5010,5004
775,5003,5007
776,5003,5007
777,5003,5000
778,5007,5000
779,5007,5000
780,5009,5003
781,5003,5006
782,5003,5006
783,5006,5000
784,5006,5003
785,4999,5003
786,4999,5003
787,5003,5006
788,5003,5006
789,5006,5000
790,5006,5000
791,5006,5003
792,4999,5003
793,4999,5003
794,5002,4996
795,5002,4996
796,5002,5000
797,4996,5000
798,4996,5000
799,4999,5003
800,4999,4996
801,4993,5000
802,4996,5000
803,4996,5000
804,5000,5003
805,5000,5003
806,4993,4997
807,4993,4997
808,4993,5000
809,4997,5000
810,4997,5000
811,4991,5003
812,4991,5003
813,4994,5006
814,4988,4999
815,4988,4999
816,4988,5003
817,4991,5003
818,4995,5006
819,4995,5006
820,4989,4999
821,4989,4999
822,4989,5002
823,4992,5005
824,4986,5008
825,4990,5008
826,4993,5002
827,4993,5002
828,4987,5005
829,4987,5005
830,4991,5008
831,4991,5008
832,4994,5011
833,4994,5011
834,4988,5004
835,4988,5004
836,4992,5007
837,4992,5007
838,4992,5010
839,4986,5010
840,4986,5004
841,4989,5004
842,4993,5007
843,4993,5007
844,4993,5009
845,4987,5009
846,4987,5012
847,4990,5012
848,4990,5006
849,4994,5006
850,4988,5009
851,4988,5002
852,4982,5002
853,4982,5005
854,4985,5005
855,4989,4999
856,4989,5002
857,4983,5002
858,4983,5005
859,4987,5005
860,4987,5005
861,4990,4999
862,4990,4999
863,4990,5002
864,4984,5002
865,4984,5002
866,4988,5005
867,4988,5005
868,4988,4998
869,4991,5002
870,4985,5002
871,4989,5005
872,4989,5005
873,4989,4998
874,4992,4998
875,4992,5001
876,4996,5001
877,4996,5001
878,4990,5004
879,4990,5004
880,4990,5007
881,4993,5007
882,4993,5007
883,4997,5001
884,5000,5004
885,5000,5004
886,4993,5007
887,4993,5007
888,4997,5010
889,4997,5010
890,5000,5003
891,5000,5003
892,5000,5006
893,4994,5006
894,4994,5006
895,4997,5009
896,4997,5009
897,5000,5003
898,5000,5006
899,4994,5006
900,4994,5009
901,4997,5009
902,4997,5002
903,5001,5005
904,4994,5008
905,4998,5002
906,5001,5005
907,4995,5005
908,4995,4999
909,4998,4999
910,4992,5002
911,4992,5002
912,4995,5005
913,4995,5005
914,4995,4998
915,4989,5002
916,4992,5002
917,4992,4995
918,4996,4995
919,4996,4995
920,4990,4998
921,4990,5002
922,4993,5002
923,4987,4995
924,4987,4995
925,4991,4999
926,4991,5002
927,4994,5002
928,4988,4995
929,4988,4999
930,4991,4999
931,4995,5002
932,4995,4996
933,4989,4996
934,4992,4999
935,4992,5002
936,4996,5002
937,4989,4996
938,4993,4999
939,4993,5002
940,4996,5002
941,4990,5005
942,4990,4999
943,4994,4999
944,4997,5005
945,4991,5005
946,4994,4999
947,4994,5002
948,4997,5002
949,4991,5005
950,4991,4998
951,4995,4998
952,4989,5002
953,4989,5005
954,4992,5005
955,4992,5008
956,4995,5008
957,4989,5001
958,4989,5004
959,4993,5004
960,4996,5007
961,4996,5007
962,4990,5001
963,4990,5001
964,4993,5004
965,4993,5004
966,4993,5007
967,4997,5007
968,4991,5000
969,4994,5003
970,4994,5003
971,4997,4997
972,5001,5000
973,5001,5003
974,4994,5003
975,4994,4997
976,4998,4997
977,5001,5000
978,5001,5003
979,4995,5003
980,4995,5003
981,4998,4997
982,4998,4997
983,4998,5000
984,5001,4994
985,4995,4994
986,4995,4997
987,4998,4997
988,5001,5001
989,5001,5001
990,5001,4994
991,4995,4998
992,4998,4998
993,5001,5001
994,5001,5001
995,4995,4995
996,4995,4998
997,4998,4998
998,5002,5001
999,5002,5001
1000,4995,5004
1001,4995,5004
1002,4999,4998
1003,4999,4998
1004,4999,5001
1005,5002,5001
1006,4995,5004
1007,4999,4998
1008,4999,4998
1009,5002,5001
1010,5002,5001
1011,4996,5004
1012,4999,5001
1013,5002,5004
1014,5005,5004
1015,5008,4997
1016,5008,5001
1017,5001,5001
1018,5005,4994
1019,5005,4994
1020,5008,4998
1021,5001,5001
1022,5001,5001
1023,5004,4995
1024,5004,4998
1025,5007,4998
1026,5007,5001
1027,5001,5001
1028,5004,4995
1029,5004,4998
1030,5007,4998
1031,5007,5001
1032,5000,5001
1033,5003,4995
1034,5003,4998
1035,5006,4998
1036,5000,5001
1037,5000,4995
1038,5003,4995
1039,5003,4998
1040,5006,4998
1041,5000,5002
1042,5000,4995
1043,5003,4995
1044,5006,4999
1045,5006,4999
1046,4999,5002
1047,4999,5002
1048,5003,5005
1049,5003,5005
1050,5003,4998
1051,5006,5002
1052,4999,4995
1053,5002,4995
1054,5002,4999
1055,4996,4999
1056,4996,4999
1057,4999,5002
1058,4999,5002
1059,4999,5005
1060,5002,4998
1061,5005,4998
1062,4999,5002
1063,4999,5002
1064,4999,5005
1065,5002,5005
1066,5002,5005
1067,5005,4998
1068,5005,4998
1069,4999,5001
1070,4999,5001
1071,4999,5005
1072,5002,4998
1073,5005,4998
1074,4999,5001
1075,4999,5001
1076,4999,5004
1077,5002,5004
1078,5002,5007
1079,5005,5007
1080,5005,5001
1081,5008,5004
1082,5001,5004
1083,5004,4998
1084,5004,5001
1085,5007,5001
1086,5007,5004
1087,5001,4998
1088,5004,4998
1089,5007,5001
1090,5010,4994
1091,5003,4998
1092,5003,5001
1093,5006,4995
1094,5009,4995
1095,5003,4998
1096,5003,4998
1097,5006,5001
1098,5006,5001
1099,5009,4995
1100,5009,4995
1101,5009,4998
1102,5002,4998
1103,5002,4992
1104,5005,4992
1105,5008,4995
1106,5008,4999
1107,5011,4999
1108,5005,4992
1109,5005,4996
1110,5008,4996
1111,5008,4990
1112,5010,4990
1113,5010,4990
1114,5004,4993
1115,5004,4993
1116,5004,4996
1117,5007,4996
1118,5010,4990
1119,5010,4994
1120,5003,4994
1121,5006,4988
1122,5006,4988
1123,5009,4991
1124,5009,4995
1125,5003,4995
1126,5003,4995
1127,5006,4989
1128,5006,4989
1129,5009,4992
1130,5009,4992
1131,5012,4986
1132,5012,4986
1133,5005,4990
1134,5005,4990
1135,5008,4993
1136,5008,4993
1137,5008,4987
1138,5001,4987
1139,5001,4990
1140,5004,4990
1141,5004,4994
1142,5007,4994
1143,5007,4994
1144,5001,4988
1145,5001,4988
1146,5001,4991
1147,5004,4991
1148,5004,4995
1149,5007,4995
1150,5001,4998
1151,5001,4998
1152,5001,4992
1153,5004,4992
1154,5007,4995
1155,5007,4995
1156,5000,4999
1157,5000,5002
1158,5003,5002
1159,5006,4995
1160,5006,4995
1161,5006,4999
1162,5000,4999
1163,4994,5002
1164,4994,5002
1165,4997,5005
1166,4997,5005
1167,5000,4998
1168,5000,5002
1169,4994,5002
1170,4994,5002
1171,4997,5005
1172,4997,5005
1173,4997,5008
1174,5001,5008
1175,5001,5008
1176,4994,5011
1177,4994,5013
1178,4998,5007
1179,5001,5007
1180,5001,5010
1181,4994,5010
1182,4994,5012
1183,4998,5012
1184,4998,5015
1185,5001,5015
1186,5001,5015
1187,4995,5018
1188,4995,5020
1189,4998,5013
1190,5001,5016
1191,5004,5016
1192,5004,5019
1193,4998,5019
1194,4998,5021
1195,5001,5021
1196,5001,5014
1197,5004,5017
1198,4998,5020
1199,5001,5020
1200,5001,5022
1201,5004,5022
1202,5004,5025
1203,4998,5025
1204,5001,5020
1205,5004,5020
1206,5004,5023
1207,5007,5023
1208,5007,5016
1209,5000,5018
1210,4997,5014
1211,5000,5014
1212,5004,5017
1213,5004,5019
1214,5007,5019
1215,5000,5012
1216,5000,5015
1217,5003,5015
1218,4997,5018
1219,4997,5020
1220,5000,5020
1221,5000,5014
1222,5003,5014
1223,4997,5016
1224,4997,5019
1225,5000,5019
1226,5003,5012
1227,5003,5012
1228,4997,5015
1229,4997,5017
1230,5000,5017
1231,5000,5011
1232,5003,5011
1233,5006,5013
1234,5000,5016
1235,5000,5009
1236,5003,5012
1237,5006,5012
1238,5000,5015
1239,5000,5008
1240,5003,5008
1241,5006,5011
1242,5006,5014
1243,5009,5014
1244,5009,5007
1245,5002,5007
1246,5005,5010
1247,5005,5010
1248,4999,5013
1249,4999,5013
1250,5002,5006
1251,5002,5006
1252,5005,5009
1253,5005,5012
1254,5008,5012
1255,5001,5005
1256,5001,5008
1257,5005,5008
1258,4998,5002
1259,4998,5002
1260,5001,5005
1261,5001,5008
1262,5004,5001
1263,4998,5005
1264,5001,5008
1265,4998,5001
1266,4998,5004
1267,5001,5004
1268,4995,5007
1269,4995,5010
1270,4998,5010
1271,4998,5003
1272,4992,5006
1273,4996,5006
1274,4996,5009
1275,4989,5012
1276,4993,5015
1277,4996,5008
1278,4990,5008
1279,4994,5011
1280,4994,5011
1281,4997,5014
1282,4997,5007
1283,4991,5007
1284,4991,5010
1285,4994,5013
1286,4988,5013
1287,4992,5016
1288,4992,5016
1289,4992,5009
1290,4995,5009
1291,4995,5009
1292,4989,5012
1293,4992,5015
1294,4992,5008
1295,4996,5011
1296,4999,5004
1297,4993,5004
1298,4996,5007
1299,4996,5010
1300,4999,5010
1301,4993,5003
1302,4993,5006
1303,4996,5006
1304,4996,5000
1305,5000,5000
1306,4993,5003
1307,4993,5003
1308,4997,5006
1309,5000,5000
1310,5000,5003
1311,4994,5003
1312,4997,5006
1313,4997,5006
1314,5000,4999
1315,4994,5003
1316,4997,4996
1317,5001,5000
1318,4994,4993
1319,4994,4997
1320,4998,4997
1321,5001,5000
1322,5001,5000
1323,4995,4994
1324,4995,4994
1325,4995,4997
1326,4998,5000
1327,5001,5000
1328,5001,4994
1329,4995,4994
1330,4998,4997
1331,4998,4991
1332,5001,4994
1333,4995,4994
1334,4998,4998
1335,4998,4998
1336,5001,4992
1337,5001,4995
1338,4995,4995
1339,4998,4989
1340,4998,4989
1341,5002,4992
1342,5002,4992
1343,4995,4986
1344,4995,4986
1345,4995,4990
1346,4999,4990
1347,4999,4990
1348,5002,4984
1349,5002,4984
1350,5002,4988
1351,5005,4988
1352,4998,4991
1353,4998,4991
1354,5002,4985
1355,5002,4989
1356,5005,4989
1357,5005,4983
1358,5008,4983
1359,5008,4986
1360,5001,4986
1361,5001,4981
1362,5004,4981
1363,4998,4984
1364,4998,4988
1365,5001,4988
1366,5004,4982
1367,4998,4986
1368,4998,4980
1369,5001,4984
1370,5004,4984
1371,4998,4987
1372,4998,4982
1373,5001,4982
1374,5001,4985
1375,4995,4985
1376,4998,4989
1377,4998,4983
1378,4992,4983
1379,4992,4987
1380,4995,4987
1381,4995,4990
1382,4998,4990
1383,4992,4984
1384,4995,4988
1385,4995,4991
1386,4999,4991
1387,5002,4985
1388,5002,4985
1389,4996,4989
1390,4996,4992
1391,4999,4992
1392,4999,4992
1393,5002,4986
1394,5002,4986
1395,5002,4990
1396,4996,4990
1397,4999,4993
1398,4999,4993
1399,4999,4987
1400,5002,4987
1401,5002,4991
1402,5005,4991
1403,5005,4994
1404,4999,4994
1405,5002,4988
1406,5002,4992
1407,5005,4992
1408,5005,4995
1409,4999,4995
1410,4999,4995
1411,5002,4998
1412,5002,4998
1413,5002,4992
1414,5005,4996
1415,4998,4996
1416,5002,4999
1417,5002,4999
1418,5005,4993
1419,5005,4996
1420,5008,4996
1421,5001,4999
1422,5001,4999
1423,5001,4993
1424,5004,4996
1425,5007,4996
1426,5007,4996
1427,5001,5000
1428,5001,5000
1429,5001,4993
1430,5004,4993
1431,5007,4997
1432,5007,4997
1433,5007,5000
1434,5000,5000
1435,5000,5000
1436,5003,4994
1437,5003,4997
1438,5006,4997
1439,5000,4991
1440,5000,4991
1441,5000,4994
1442,5003,4994
1443,5003,4994
1444,5006,4997
1445,5009,5001
1446,5009,5001
1447,5003,4994
1448,5003,4994
1449,5003,4998
1450,4996,4998
1451,4996,4992
1452,5000,4992
1453,5000,4995
1454,5003,4995
1455,5003,4998
1456,4996,4998
1457,5000,4992
1458,5000,4992
1459,5000,4995
1460,5003,4995
1461,5003,4995
1462,4996,4999
1463,4996,4999
1464,4996,4992
1465,5000,4992
1466,5000,4992
1467,5003,4996
1468,5006,4999
1469,5006,4999
1470,4999,5002
1471,4999,4996
1472,5002,4996
1473,5002,4996
1474,5006,4999
1475,5006,4999
1476,5006,4993
1477,4999,4993
1478,4999,4993
1479,5002,4996
1480,5002,4996
1481,5002,5000
1482,5005,5000
1483,5005,5000
1484,4999,5003
1485,4999,5003
1486,5002,4996
1487,5002,4996
1488,5005,5000
1489,5005,5000
1490,4999,4993
1491,4999,4993
1492,4999,4997
1493,5002,4997
1494,5002,4997
1495,5005,5000
1496,5005,5000
1497,5005,5003
1498,4999,5003
1499,4999,4997
1500,5002,4997
1501,5002,5000
1502,5005,5000
1503,5005,5003
1504,4998,5003
1505,4998,4997
1506,5002,4997
1507,5002,5000
1508,4995,5000
1509,4995,5000
1510,4998,5003
1511,4998,5003
1512,5002,5006
1513,5002,5000
1514,4995,5000
1515,4995,5003
1516,4999,5003
1517,5002,5006
1518,5002,5006
1519,5002,5009
1520,4995,5009
1521,4999,5002
1522,4999,5002
1523,4999,5005
1524,4993,5005
1525,4993,5005
1526,4996,5008
1527,4996,5008
1528,4990,5002
1529,4990,5005
1530,4993,5005
1531,4993,5008
1532,4997,5008
1533,4997,5011
1534,5000,5011
1535,4994,5013
1536,4997,5007
1537,4997,5010
1538,5000,5010
1539,5000,5012
1540,5003,5012
1541,4997,5006
1542,4997,5006
1543,5000,5009
1544,5000,5012
1545,5003,5012
1546,5003,5012
1547,4997,5005
1548,4997,5005
1549,5000,5008
1550,5000,5008
1551,5000,5011
1552,5003,5011
1553,5006,5004
1554,5006,5007
1555,5000,5007
1556,5003,5001
1557,5003,5004
1558,5006,5004
1559,5006,5004
1560,5009,5000
1561,5002,5000
1562,5002,5000
1563,5005,5004
1564,5008,4997
1565,5008,5000
1566,5011,5000
1567,5011,5003
1568,5005,5003
1569,5005,4997
1570,5008,4997
1571,5001,5000
1572,5001,5000
1573,5001,5003
1574,5004,5003
1575,5004,5003
1576,5007,4997
1577,5007,4997
1578,5001,5000
1579,5001,5000
1580,5004,5003
1581,5004,4997
1582,5007,4997
1583,5007,5000
1584,5000,5000
1585,5003,5003
1586,5003,5003
1587,5003,4997
1588,5007,4997
1589,5007,5000
1590,5000,5000
1591,5003,5003
1592,5003,5003
1593,4997,4997
1594,4997,5000
1595,5000,5000
1596,5003,5003
1597,5003,5003
1598,4997,4997
1599,4997,4997
1600,4997,5000
1601,5000,5000
1602,5000,5000
1603,5003,5003
1604,5003,5003
1605,5003,4997
1606,4997,4997
1607,5000,5000
1608,5000,4994
1609,5003,4994
1610,5003,4997
1611,5006,4997
1612,5000,5001
1613,5000,4994
1614,5003,4994
1615,5006,4998
1616,4999,5001
1617,4999,5001
1618,4999,4995
1619,5003,4998
1620,4996,4998
1621,4996,5001
1622,5000,5001
1623,5000,5001
1624,4993,4995
1625,4993,4995
1626,4993,4998
1627,4997,4998
1628,5000,5001
1629,5000,5001
1630,4994,4995
1631,4994,4995
1632,4997,4998
1633,4997,4998
1634,4997,5001
1635,5000,5001
1636,5000,4995
1637,4994,4995
1638,4994,4995
1639,4997,4998
1640,4997,5002
1641,5000,5002
1642,5000,5005
1643,4994,5005
1644,4994,4998
1645,4997,4998
1646,4997,4998
1647,4991,5001
1648,4991,5001
1649,4991,5005
1650,4995,5005
1651,4995,5005
1652,4998,5008
1653,4998,5008
1654,4998,5010
1655,4992,5010
1656,4995,5004
1657,4995,5007
1658,4998,5007
1659,4998,5007
1660,4992,5010
1661,4992,5010
1662,4992,5003
1663,4996,5003
1664,4996,5003
1665,4999,5006
1666,4999,5009
1667,4993,5003
1668,4996,5003
1669,4996,5003
1670,4999,5006
